mean,min,max,std,count,year,month,date,adm2_pcode,spi_category,drought_severity
-0.18334566772332794,-0.25303831040011493,-0.07941798366892945,0.07490008013861302,3,2013,1,2013-01-01,2480657B10255028610816,Normal,No Drought
-0.5642188196973613,-0.7295998833930444,-0.32105571798025373,0.17562197632468657,3,2013,2,2013-02-01,2480657B10255028610816,Mildly Dry,No Drought
-1.023432834878345,-1.4983109316085779,-0.40544896337606007,0.4574904497962008,3,2013,3,2013-03-01,2480657B10255028610816,Moderately Dry,Moderate Drought
-1.1003237011857447,-1.6751868372407035,-0.6259839631686311,0.4341930315002614,3,2013,4,2013-04-01,2480657B10255028610816,Moderately Dry,Moderate Drought
-0.011824727085445316,-0.28696336322180005,0.46624298594667063,0.3393278736897873,3,2013,5,2013-05-01,2480657B10255028610816,Normal,No Drought
1.1747127186215571,-0.9211733050882027,4.0,2.0742076914161185,3,2013,6,2013-06-01,2480657B10255028610816,Moderately Wet,No Drought
1.3365425464599203,-0.7575377499563417,4.0,1.983546339405882,3,2013,7,2013-07-01,2480657B10255028610816,Moderately Wet,No Drought
-1.5139048825488135,-2.427752450841188,-0.7658588750061522,0.6885202405694504,3,2013,8,2013-08-01,2480657B10255028610816,Severely Dry,Severe Drought
-0.660948516346633,-0.8625681373822003,-0.3281675434056247,0.2370632459715851,3,2013,9,2013-09-01,2480657B10255028610816,Mildly Dry,No Drought
-0.9935655499736639,-1.168054024843516,-0.8250401926581601,0.14009827823316534,3,2013,10,2013-10-01,2480657B10255028610816,Mildly Dry,No Drought
0.15071899395206112,-0.05121887956212301,0.29200313899705405,0.14653667251776897,3,2013,11,2013-11-01,2480657B10255028610816,Normal,No Drought
0.26766984830037654,0.06711329763495495,0.4549444201210425,0.15860969519279933,3,2013,12,2013-12-01,2480657B10255028610816,Normal,No Drought
0.787255697618872,0.585798528370622,0.9817885279498175,0.16173636942828515,3,2014,1,2014-01-01,2480657B10255028610816,Mildly Wet,No Drought
0.41040023887539273,0.2772382393647821,0.47895523369522597,0.09417354632720268,3,2014,2,2014-02-01,2480657B10255028610816,Normal,No Drought
0.628002412612208,0.48537911004604567,0.7584926718451205,0.11182773199595633,3,2014,3,2014-03-01,2480657B10255028610816,Mildly Wet,No Drought
0.49604633354409694,0.27527142737185134,0.6855534893809025,0.16894988756014664,3,2014,4,2014-04-01,2480657B10255028610816,Normal,No Drought
0.973204762231837,0.790465188734749,1.087658905058144,0.1305838205571378,3,2014,5,2014-05-01,2480657B10255028610816,Mildly Wet,No Drought
3.1076459976710162,2.5006133945215465,4.0,0.6445133946342084,3,2014,6,2014-06-01,2480657B10255028610816,Extremely Wet,No Drought
2.9904263499119743,2.407137395206879,4.0,0.7167481196698366,3,2014,7,2014-07-01,2480657B10255028610816,Extremely Wet,No Drought
1.8272363683019162,1.7884516109775774,1.8648562147840115,0.031202923299559867,3,2014,8,2014-08-01,2480657B10255028610816,Severely Wet,No Drought
0.5266176020696158,0.48141427766381634,0.6017803001980084,0.05351116955404677,3,2014,9,2014-09-01,2480657B10255028610816,Mildly Wet,No Drought
-0.24226153701135478,-0.4594279056742973,-0.12798579637736404,0.15363013800671654,3,2014,10,2014-10-01,2480657B10255028610816,Normal,No Drought
-0.3046275162653343,-0.39152307062267855,-0.18828412735325062,0.08554491309751042,3,2014,11,2014-11-01,2480657B10255028610816,Normal,No Drought
0.0603179241494351,-0.1507619199458053,0.2619292939445184,0.1686134603360534,3,2014,12,2014-12-01,2480657B10255028610816,Normal,No Drought
0.13117655516213633,-0.0031060469759548667,0.20031035841539427,0.09496607461855967,3,2015,1,2015-01-01,2480657B10255028610816,Normal,No Drought
0.6457619881975122,0.5980006291092066,0.7128784297143996,0.04885483039805799,3,2015,2,2015-02-01,2480657B10255028610816,Mildly Wet,No Drought
0.41273236041454114,0.35312286177074215,0.4619598426623645,0.045034888702986504,3,2015,3,2015-03-01,2480657B10255028610816,Normal,No Drought
0.22810386163904398,0.18777827092496258,0.2533397852048245,0.028813788130592592,3,2015,4,2015-04-01,2480657B10255028610816,Normal,No Drought
-0.3850348300590369,-0.753383501109723,-0.07027864379331628,0.2814393686526308,3,2015,5,2015-05-01,2480657B10255028610816,Normal,No Drought
1.089889505027383,-0.5090327334613719,4.0,2.06110892980978,3,2015,6,2015-06-01,2480657B10255028610816,Moderately Wet,No Drought
-0.7876884995788048,-1.3252674657894599,-0.40337373418737055,0.39165414124485914,3,2015,7,2015-07-01,2480657B10255028610816,Mildly Dry,No Drought
-1.6255699589259798,-2.1571543735337806,-1.310347780277049,0.3780474524515049,3,2015,8,2015-08-01,2480657B10255028610816,Severely Dry,Severe Drought
-1.9556427958354579,-2.0249648159896476,-1.844105912998869,0.07964109772902986,3,2015,9,2015-09-01,2480657B10255028610816,Severely Dry,Severe Drought
-1.6056650830209296,-1.6512210295929703,-1.5171083900997442,0.06262772632999775,3,2015,10,2015-10-01,2480657B10255028610816,Severely Dry,Severe Drought
-0.8601053286542834,-1.0775720141386498,-0.6136927648903419,0.19048077308541392,3,2015,11,2015-11-01,2480657B10255028610816,Mildly Dry,No Drought
-1.0691946515170625,-1.4206162110758545,-0.8250556390882958,0.2546962339933155,3,2015,12,2015-12-01,2480657B10255028610816,Moderately Dry,Moderate Drought
-1.4519125698123607,-1.5377721266470674,-1.321548412111296,0.09371470288635628,3,2016,1,2016-01-01,2480657B10255028610816,Moderately Dry,Moderate Drought
-2.046787589999014,-2.222483230959082,-1.9060709140890617,0.13152144201294447,3,2016,2,2016-02-01,2480657B10255028610816,Extremely Dry,Extreme Drought
-0.2665760560511679,-0.4027958125158178,-0.17736840470486015,0.09785016630486802,3,2016,3,2016-03-01,2480657B10255028610816,Normal,No Drought
0.1298374534974183,0.04674086140083571,0.20652849060510917,0.06539008570477832,3,2016,4,2016-04-01,2480657B10255028610816,Normal,No Drought
0.696832434444347,0.5450877667338822,0.8784948905574422,0.1377470703893023,3,2016,5,2016-05-01,2480657B10255028610816,Mildly Wet,No Drought
1.556974402256228,0.26347467398711716,4.0,1.7284796154284507,3,2016,6,2016-06-01,2480657B10255028610816,Severely Wet,No Drought
1.433983181782696,0.12393699045545042,4.0,1.814582187942602,3,2016,7,2016-07-01,2480657B10255028610816,Moderately Wet,No Drought
0.21480630394752628,0.17303953856849014,0.25829717711869205,0.034827629295798856,3,2016,8,2016-08-01,2480657B10255028610816,Normal,No Drought
0.05089951154130207,-0.09647588373643476,0.1864602352194563,0.11580990660333573,3,2016,9,2016-09-01,2480657B10255028610816,Normal,No Drought
1.130989160665821,0.7930337138516421,1.3937834716254975,0.2509474913516646,3,2016,10,2016-10-01,2480657B10255028610816,Moderately Wet,No Drought
0.8414018651585652,0.6839608153909786,1.0016331617653815,0.12970419942012293,3,2016,11,2016-11-01,2480657B10255028610816,Mildly Wet,No Drought
0.7955549302542678,0.5883423256789879,0.9774701780149464,0.15986471064049296,3,2016,12,2016-12-01,2480657B10255028610816,Mildly Wet,No Drought
-0.5398211773714857,-0.8254402236941198,-0.3859282816762343,0.20216580796203606,3,2017,1,2017-01-01,2480657B10255028610816,Mildly Dry,No Drought
-0.22323179025276366,-0.3404290990957994,-0.04939017539933877,0.1253856632664397,3,2017,2,2017-02-01,2480657B10255028610816,Normal,No Drought
-0.12438698480748962,-0.3150406128351904,0.13768880857320934,0.1916017162935993,3,2017,3,2017-03-01,2480657B10255028610816,Normal,No Drought
0.39001776091758594,0.21365889236202973,0.6593738783379905,0.19348010819928518,3,2017,4,2017-04-01,2480657B10255028610816,Normal,No Drought
0.4242364030168773,0.3110028156219416,0.5939221547665028,0.12220467328965091,3,2017,5,2017-05-01,2480657B10255028610816,Normal,No Drought
2.0140658575879833,0.791492411098683,4.0,1.416726249978931,3,2017,6,2017-06-01,2480657B10255028610816,Extremely Wet,No Drought
2.054144191999167,0.985891485334171,4.0,1.378127458341202,3,2017,7,2017-07-01,2480657B10255028610816,Extremely Wet,No Drought
1.0729254405835835,0.752776686335049,1.372915508314122,0.2535715797863215,3,2017,8,2017-08-01,2480657B10255028610816,Moderately Wet,No Drought
0.7643312479482587,0.5608322224743434,0.9012230022933797,0.1467284729738834,3,2017,9,2017-09-01,2480657B10255028610816,Mildly Wet,No Drought
0.6004266298991189,0.24057514056054782,0.9090075197098748,0.2752840559080306,3,2017,10,2017-10-01,2480657B10255028610816,Mildly Wet,No Drought
0.9630249154112276,0.8690677273297223,1.1399974138322948,0.12521815648479487,3,2017,11,2017-11-01,2480657B10255028610816,Mildly Wet,No Drought
1.179785047851764,0.9326265168048665,1.5326066814473778,0.25608275735430935,3,2017,12,2017-12-01,2480657B10255028610816,Moderately Wet,No Drought
-0.5978459291201904,-0.5978459291201904,-0.5978459291201904,0.0,1,2013,1,2013-01-01,2480657B1027184338147,Mildly Dry,No Drought
-0.5753303279083228,-0.5753303279083228,-0.5753303279083228,0.0,1,2013,2,2013-02-01,2480657B1027184338147,Mildly Dry,No Drought
0.5393419413989643,0.5393419413989643,0.5393419413989643,0.0,1,2013,3,2013-03-01,2480657B1027184338147,Mildly Wet,No Drought
0.37277731670169717,0.37277731670169717,0.37277731670169717,0.0,1,2013,4,2013-04-01,2480657B1027184338147,Normal,No Drought
0.3159708752908346,0.3159708752908346,0.3159708752908346,0.0,1,2013,5,2013-05-01,2480657B1027184338147,Normal,No Drought
-0.41146918730028914,-0.41146918730028914,-0.41146918730028914,0.0,1,2013,6,2013-06-01,2480657B1027184338147,Normal,No Drought
-2.1827238824073656,-2.1827238824073656,-2.1827238824073656,0.0,1,2013,7,2013-07-01,2480657B1027184338147,Extremely Dry,Extreme Drought
-1.8355176357128435,-1.8355176357128435,-1.8355176357128435,0.0,1,2013,8,2013-08-01,2480657B1027184338147,Severely Dry,Severe Drought
-1.9339398507992696,-1.9339398507992696,-1.9339398507992696,0.0,1,2013,9,2013-09-01,2480657B1027184338147,Severely Dry,Severe Drought
-1.2073415515117647,-1.2073415515117647,-1.2073415515117647,0.0,1,2013,10,2013-10-01,2480657B1027184338147,Moderately Dry,Moderate Drought
-0.674091060362511,-0.674091060362511,-0.674091060362511,0.0,1,2013,11,2013-11-01,2480657B1027184338147,Mildly Dry,No Drought
0.032917139241233795,0.032917139241233795,0.032917139241233795,0.0,1,2013,12,2013-12-01,2480657B1027184338147,Normal,No Drought
1.1467760470196113,1.1467760470196113,1.1467760470196113,0.0,1,2014,1,2014-01-01,2480657B1027184338147,Moderately Wet,No Drought
0.675271129923315,0.675271129923315,0.675271129923315,0.0,1,2014,2,2014-02-01,2480657B1027184338147,Mildly Wet,No Drought
0.08775330141977908,0.08775330141977908,0.08775330141977908,0.0,1,2014,3,2014-03-01,2480657B1027184338147,Normal,No Drought
-0.32190707404437124,-0.32190707404437124,-0.32190707404437124,0.0,1,2014,4,2014-04-01,2480657B1027184338147,Normal,No Drought
0.1927391167770345,0.1927391167770345,0.1927391167770345,0.0,1,2014,5,2014-05-01,2480657B1027184338147,Normal,No Drought
-0.22562220644711825,-0.22562220644711825,-0.22562220644711825,0.0,1,2014,6,2014-06-01,2480657B1027184338147,Normal,No Drought
-0.7122366878715988,-0.7122366878715988,-0.7122366878715988,0.0,1,2014,7,2014-07-01,2480657B1027184338147,Mildly Dry,No Drought
-1.359206083880401,-1.359206083880401,-1.359206083880401,0.0,1,2014,8,2014-08-01,2480657B1027184338147,Moderately Dry,Moderate Drought
0.20320799176304685,0.20320799176304685,0.20320799176304685,0.0,1,2014,9,2014-09-01,2480657B1027184338147,Normal,No Drought
0.5030917756523277,0.5030917756523277,0.5030917756523277,0.0,1,2014,10,2014-10-01,2480657B1027184338147,Mildly Wet,No Drought
1.210571979661812,1.210571979661812,1.210571979661812,0.0,1,2014,11,2014-11-01,2480657B1027184338147,Moderately Wet,No Drought
0.040048571315647014,0.040048571315647014,0.040048571315647014,0.0,1,2014,12,2014-12-01,2480657B1027184338147,Normal,No Drought
0.9344514688612656,0.9344514688612656,0.9344514688612656,0.0,1,2015,1,2015-01-01,2480657B1027184338147,Mildly Wet,No Drought
1.842635528961775,1.842635528961775,1.842635528961775,0.0,1,2015,2,2015-02-01,2480657B1027184338147,Severely Wet,No Drought
1.3180973795582256,1.3180973795582256,1.3180973795582256,0.0,1,2015,3,2015-03-01,2480657B1027184338147,Moderately Wet,No Drought
0.34894606485258095,0.34894606485258095,0.34894606485258095,0.0,1,2015,4,2015-04-01,2480657B1027184338147,Normal,No Drought
-1.1163799095829618,-1.1163799095829618,-1.1163799095829618,0.0,1,2015,5,2015-05-01,2480657B1027184338147,Moderately Dry,Moderate Drought
-2.051921866554675,-2.051921866554675,-2.051921866554675,0.0,1,2015,6,2015-06-01,2480657B1027184338147,Extremely Dry,Extreme Drought
-1.875168062047932,-1.875168062047932,-1.875168062047932,0.0,1,2015,7,2015-07-01,2480657B1027184338147,Severely Dry,Severe Drought
-0.541304767466542,-0.541304767466542,-0.541304767466542,0.0,1,2015,8,2015-08-01,2480657B1027184338147,Mildly Dry,No Drought
-0.1446355588714369,-0.1446355588714369,-0.1446355588714369,0.0,1,2015,9,2015-09-01,2480657B1027184338147,Normal,No Drought
-0.026118750918646204,-0.026118750918646204,-0.026118750918646204,0.0,1,2015,10,2015-10-01,2480657B1027184338147,Normal,No Drought
0.17064154914569848,0.17064154914569848,0.17064154914569848,0.0,1,2015,11,2015-11-01,2480657B1027184338147,Normal,No Drought
0.3931048920409192,0.3931048920409192,0.3931048920409192,0.0,1,2015,12,2015-12-01,2480657B1027184338147,Normal,No Drought
-0.41585667289730904,-0.41585667289730904,-0.41585667289730904,0.0,1,2016,1,2016-01-01,2480657B1027184338147,Normal,No Drought
-0.5266247910574238,-0.5266247910574238,-0.5266247910574238,0.0,1,2016,2,2016-02-01,2480657B1027184338147,Mildly Dry,No Drought
0.6220443973313557,0.6220443973313557,0.6220443973313557,0.0,1,2016,3,2016-03-01,2480657B1027184338147,Mildly Wet,No Drought
-0.014723680634338494,-0.014723680634338494,-0.014723680634338494,0.0,1,2016,4,2016-04-01,2480657B1027184338147,Normal,No Drought
0.47066395486625046,0.47066395486625046,0.47066395486625046,0.0,1,2016,5,2016-05-01,2480657B1027184338147,Normal,No Drought
0.21637892689592228,0.21637892689592228,0.21637892689592228,0.0,1,2016,6,2016-06-01,2480657B1027184338147,Normal,No Drought
1.333731249930927,1.333731249930927,1.333731249930927,0.0,1,2016,7,2016-07-01,2480657B1027184338147,Moderately Wet,No Drought
1.4091740181391008,1.4091740181391008,1.4091740181391008,0.0,1,2016,8,2016-08-01,2480657B1027184338147,Moderately Wet,No Drought
1.0880335780331782,1.0880335780331782,1.0880335780331782,0.0,1,2016,9,2016-09-01,2480657B1027184338147,Moderately Wet,No Drought
-0.34183410895021643,-0.34183410895021643,-0.34183410895021643,0.0,1,2016,10,2016-10-01,2480657B1027184338147,Normal,No Drought
-1.4720593381946498,-1.4720593381946498,-1.4720593381946498,0.0,1,2016,11,2016-11-01,2480657B1027184338147,Moderately Dry,Moderate Drought
-1.4050495911040692,-1.4050495911040692,-1.4050495911040692,0.0,1,2016,12,2016-12-01,2480657B1027184338147,Moderately Dry,Moderate Drought
-0.0830318280728421,-0.0830318280728421,-0.0830318280728421,0.0,1,2017,1,2017-01-01,2480657B1027184338147,Normal,No Drought
-1.5179291595156645,-1.5179291595156645,-1.5179291595156645,0.0,1,2017,2,2017-02-01,2480657B1027184338147,Severely Dry,Severe Drought
-2.2897527012928434,-2.2897527012928434,-2.2897527012928434,0.0,1,2017,3,2017-03-01,2480657B1027184338147,Extremely Dry,Extreme Drought
-1.5621947436740908,-1.5621947436740908,-1.5621947436740908,0.0,1,2017,4,2017-04-01,2480657B1027184338147,Severely Dry,Severe Drought
-0.3686609973547955,-0.3686609973547955,-0.3686609973547955,0.0,1,2017,5,2017-05-01,2480657B1027184338147,Normal,No Drought
0.9457054305299524,0.9457054305299524,0.9457054305299524,0.0,1,2017,6,2017-06-01,2480657B1027184338147,Mildly Wet,No Drought
0.836145613010601,0.836145613010601,0.836145613010601,0.0,1,2017,7,2017-07-01,2480657B1027184338147,Mildly Wet,No Drought
0.6246168129507675,0.6246168129507675,0.6246168129507675,0.0,1,2017,8,2017-08-01,2480657B1027184338147,Mildly Wet,No Drought
-0.16630693461248827,-0.16630693461248827,-0.16630693461248827,0.0,1,2017,9,2017-09-01,2480657B1027184338147,Normal,No Drought
-0.563562939986183,-0.563562939986183,-0.563562939986183,0.0,1,2017,10,2017-10-01,2480657B1027184338147,Mildly Dry,No Drought
-0.7933237176217132,-0.7933237176217132,-0.7933237176217132,0.0,1,2017,11,2017-11-01,2480657B1027184338147,Mildly Dry,No Drought
-2.061548197182609,-2.061548197182609,-2.061548197182609,0.0,1,2017,12,2017-12-01,2480657B1027184338147,Extremely Dry,Extreme Drought
,,,,0,2013,1,2013-01-01,2480657B10806173713075,Normal,No Drought
,,,,0,2013,2,2013-02-01,2480657B10806173713075,Normal,No Drought
,,,,0,2013,3,2013-03-01,2480657B10806173713075,Normal,No Drought
,,,,0,2013,4,2013-04-01,2480657B10806173713075,Normal,No Drought
,,,,0,2013,5,2013-05-01,2480657B10806173713075,Normal,No Drought
,,,,0,2013,6,2013-06-01,2480657B10806173713075,Normal,No Drought
,,,,0,2013,7,2013-07-01,2480657B10806173713075,Normal,No Drought
,,,,0,2013,8,2013-08-01,2480657B10806173713075,Normal,No Drought
,,,,0,2013,9,2013-09-01,2480657B10806173713075,Normal,No Drought
,,,,0,2013,10,2013-10-01,2480657B10806173713075,Normal,No Drought
,,,,0,2013,11,2013-11-01,2480657B10806173713075,Normal,No Drought
,,,,0,2013,12,2013-12-01,2480657B10806173713075,Normal,No Drought
,,,,0,2014,1,2014-01-01,2480657B10806173713075,Normal,No Drought
,,,,0,2014,2,2014-02-01,2480657B10806173713075,Normal,No Drought
,,,,0,2014,3,2014-03-01,2480657B10806173713075,Normal,No Drought
,,,,0,2014,4,2014-04-01,2480657B10806173713075,Normal,No Drought
,,,,0,2014,5,2014-05-01,2480657B10806173713075,Normal,No Drought
,,,,0,2014,6,2014-06-01,2480657B10806173713075,Normal,No Drought
,,,,0,2014,7,2014-07-01,2480657B10806173713075,Normal,No Drought
,,,,0,2014,8,2014-08-01,2480657B10806173713075,Normal,No Drought
,,,,0,2014,9,2014-09-01,2480657B10806173713075,Normal,No Drought
,,,,0,2014,10,2014-10-01,2480657B10806173713075,Normal,No Drought
,,,,0,2014,11,2014-11-01,2480657B10806173713075,Normal,No Drought
,,,,0,2014,12,2014-12-01,2480657B10806173713075,Normal,No Drought
,,,,0,2015,1,2015-01-01,2480657B10806173713075,Normal,No Drought
,,,,0,2015,2,2015-02-01,2480657B10806173713075,Normal,No Drought
,,,,0,2015,3,2015-03-01,2480657B10806173713075,Normal,No Drought
,,,,0,2015,4,2015-04-01,2480657B10806173713075,Normal,No Drought
,,,,0,2015,5,2015-05-01,2480657B10806173713075,Normal,No Drought
,,,,0,2015,6,2015-06-01,2480657B10806173713075,Normal,No Drought
,,,,0,2015,7,2015-07-01,2480657B10806173713075,Normal,No Drought
,,,,0,2015,8,2015-08-01,2480657B10806173713075,Normal,No Drought
,,,,0,2015,9,2015-09-01,2480657B10806173713075,Normal,No Drought
,,,,0,2015,10,2015-10-01,2480657B10806173713075,Normal,No Drought
,,,,0,2015,11,2015-11-01,2480657B10806173713075,Normal,No Drought
,,,,0,2015,12,2015-12-01,2480657B10806173713075,Normal,No Drought
,,,,0,2016,1,2016-01-01,2480657B10806173713075,Normal,No Drought
,,,,0,2016,2,2016-02-01,2480657B10806173713075,Normal,No Drought
,,,,0,2016,3,2016-03-01,2480657B10806173713075,Normal,No Drought
,,,,0,2016,4,2016-04-01,2480657B10806173713075,Normal,No Drought
,,,,0,2016,5,2016-05-01,2480657B10806173713075,Normal,No Drought
,,,,0,2016,6,2016-06-01,2480657B10806173713075,Normal,No Drought
,,,,0,2016,7,2016-07-01,2480657B10806173713075,Normal,No Drought
,,,,0,2016,8,2016-08-01,2480657B10806173713075,Normal,No Drought
,,,,0,2016,9,2016-09-01,2480657B10806173713075,Normal,No Drought
,,,,0,2016,10,2016-10-01,2480657B10806173713075,Normal,No Drought
,,,,0,2016,11,2016-11-01,2480657B10806173713075,Normal,No Drought
,,,,0,2016,12,2016-12-01,2480657B10806173713075,Normal,No Drought
,,,,0,2017,1,2017-01-01,2480657B10806173713075,Normal,No Drought
,,,,0,2017,2,2017-02-01,2480657B10806173713075,Normal,No Drought
,,,,0,2017,3,2017-03-01,2480657B10806173713075,Normal,No Drought
,,,,0,2017,4,2017-04-01,2480657B10806173713075,Normal,No Drought
,,,,0,2017,5,2017-05-01,2480657B10806173713075,Normal,No Drought
,,,,0,2017,6,2017-06-01,2480657B10806173713075,Normal,No Drought
,,,,0,2017,7,2017-07-01,2480657B10806173713075,Normal,No Drought
,,,,0,2017,8,2017-08-01,2480657B10806173713075,Normal,No Drought
,,,,0,2017,9,2017-09-01,2480657B10806173713075,Normal,No Drought
,,,,0,2017,10,2017-10-01,2480657B10806173713075,Normal,No Drought
,,,,0,2017,11,2017-11-01,2480657B10806173713075,Normal,No Drought
,,,,0,2017,12,2017-12-01,2480657B10806173713075,Normal,No Drought
,,,,0,2013,1,2013-01-01,2480657B11085167902059,Normal,No Drought
,,,,0,2013,2,2013-02-01,2480657B11085167902059,Normal,No Drought
,,,,0,2013,3,2013-03-01,2480657B11085167902059,Normal,No Drought
,,,,0,2013,4,2013-04-01,2480657B11085167902059,Normal,No Drought
,,,,0,2013,5,2013-05-01,2480657B11085167902059,Normal,No Drought
,,,,0,2013,6,2013-06-01,2480657B11085167902059,Normal,No Drought
,,,,0,2013,7,2013-07-01,2480657B11085167902059,Normal,No Drought
,,,,0,2013,8,2013-08-01,2480657B11085167902059,Normal,No Drought
,,,,0,2013,9,2013-09-01,2480657B11085167902059,Normal,No Drought
,,,,0,2013,10,2013-10-01,2480657B11085167902059,Normal,No Drought
,,,,0,2013,11,2013-11-01,2480657B11085167902059,Normal,No Drought
,,,,0,2013,12,2013-12-01,2480657B11085167902059,Normal,No Drought
,,,,0,2014,1,2014-01-01,2480657B11085167902059,Normal,No Drought
,,,,0,2014,2,2014-02-01,2480657B11085167902059,Normal,No Drought
,,,,0,2014,3,2014-03-01,2480657B11085167902059,Normal,No Drought
,,,,0,2014,4,2014-04-01,2480657B11085167902059,Normal,No Drought
,,,,0,2014,5,2014-05-01,2480657B11085167902059,Normal,No Drought
,,,,0,2014,6,2014-06-01,2480657B11085167902059,Normal,No Drought
,,,,0,2014,7,2014-07-01,2480657B11085167902059,Normal,No Drought
,,,,0,2014,8,2014-08-01,2480657B11085167902059,Normal,No Drought
,,,,0,2014,9,2014-09-01,2480657B11085167902059,Normal,No Drought
,,,,0,2014,10,2014-10-01,2480657B11085167902059,Normal,No Drought
,,,,0,2014,11,2014-11-01,2480657B11085167902059,Normal,No Drought
,,,,0,2014,12,2014-12-01,2480657B11085167902059,Normal,No Drought
,,,,0,2015,1,2015-01-01,2480657B11085167902059,Normal,No Drought
,,,,0,2015,2,2015-02-01,2480657B11085167902059,Normal,No Drought
,,,,0,2015,3,2015-03-01,2480657B11085167902059,Normal,No Drought
,,,,0,2015,4,2015-04-01,2480657B11085167902059,Normal,No Drought
,,,,0,2015,5,2015-05-01,2480657B11085167902059,Normal,No Drought
,,,,0,2015,6,2015-06-01,2480657B11085167902059,Normal,No Drought
,,,,0,2015,7,2015-07-01,2480657B11085167902059,Normal,No Drought
,,,,0,2015,8,2015-08-01,2480657B11085167902059,Normal,No Drought
,,,,0,2015,9,2015-09-01,2480657B11085167902059,Normal,No Drought
,,,,0,2015,10,2015-10-01,2480657B11085167902059,Normal,No Drought
,,,,0,2015,11,2015-11-01,2480657B11085167902059,Normal,No Drought
,,,,0,2015,12,2015-12-01,2480657B11085167902059,Normal,No Drought
,,,,0,2016,1,2016-01-01,2480657B11085167902059,Normal,No Drought
,,,,0,2016,2,2016-02-01,2480657B11085167902059,Normal,No Drought
,,,,0,2016,3,2016-03-01,2480657B11085167902059,Normal,No Drought
,,,,0,2016,4,2016-04-01,2480657B11085167902059,Normal,No Drought
,,,,0,2016,5,2016-05-01,2480657B11085167902059,Normal,No Drought
,,,,0,2016,6,2016-06-01,2480657B11085167902059,Normal,No Drought
,,,,0,2016,7,2016-07-01,2480657B11085167902059,Normal,No Drought
,,,,0,2016,8,2016-08-01,2480657B11085167902059,Normal,No Drought
,,,,0,2016,9,2016-09-01,2480657B11085167902059,Normal,No Drought
,,,,0,2016,10,2016-10-01,2480657B11085167902059,Normal,No Drought
,,,,0,2016,11,2016-11-01,2480657B11085167902059,Normal,No Drought
,,,,0,2016,12,2016-12-01,2480657B11085167902059,Normal,No Drought
,,,,0,2017,1,2017-01-01,2480657B11085167902059,Normal,No Drought
,,,,0,2017,2,2017-02-01,2480657B11085167902059,Normal,No Drought
,,,,0,2017,3,2017-03-01,2480657B11085167902059,Normal,No Drought
,,,,0,2017,4,2017-04-01,2480657B11085167902059,Normal,No Drought
,,,,0,2017,5,2017-05-01,2480657B11085167902059,Normal,No Drought
,,,,0,2017,6,2017-06-01,2480657B11085167902059,Normal,No Drought
,,,,0,2017,7,2017-07-01,2480657B11085167902059,Normal,No Drought
,,,,0,2017,8,2017-08-01,2480657B11085167902059,Normal,No Drought
,,,,0,2017,9,2017-09-01,2480657B11085167902059,Normal,No Drought
,,,,0,2017,10,2017-10-01,2480657B11085167902059,Normal,No Drought
,,,,0,2017,11,2017-11-01,2480657B11085167902059,Normal,No Drought
,,,,0,2017,12,2017-12-01,2480657B11085167902059,Normal,No Drought
,,,,0,2013,1,2013-01-01,2480657B11503231198633,Normal,No Drought
,,,,0,2013,2,2013-02-01,2480657B11503231198633,Normal,No Drought
,,,,0,2013,3,2013-03-01,2480657B11503231198633,Normal,No Drought
,,,,0,2013,4,2013-04-01,2480657B11503231198633,Normal,No Drought
,,,,0,2013,5,2013-05-01,2480657B11503231198633,Normal,No Drought
,,,,0,2013,6,2013-06-01,2480657B11503231198633,Normal,No Drought
,,,,0,2013,7,2013-07-01,2480657B11503231198633,Normal,No Drought
,,,,0,2013,8,2013-08-01,2480657B11503231198633,Normal,No Drought
,,,,0,2013,9,2013-09-01,2480657B11503231198633,Normal,No Drought
,,,,0,2013,10,2013-10-01,2480657B11503231198633,Normal,No Drought
,,,,0,2013,11,2013-11-01,2480657B11503231198633,Normal,No Drought
,,,,0,2013,12,2013-12-01,2480657B11503231198633,Normal,No Drought
,,,,0,2014,1,2014-01-01,2480657B11503231198633,Normal,No Drought
,,,,0,2014,2,2014-02-01,2480657B11503231198633,Normal,No Drought
,,,,0,2014,3,2014-03-01,2480657B11503231198633,Normal,No Drought
,,,,0,2014,4,2014-04-01,2480657B11503231198633,Normal,No Drought
,,,,0,2014,5,2014-05-01,2480657B11503231198633,Normal,No Drought
,,,,0,2014,6,2014-06-01,2480657B11503231198633,Normal,No Drought
,,,,0,2014,7,2014-07-01,2480657B11503231198633,Normal,No Drought
,,,,0,2014,8,2014-08-01,2480657B11503231198633,Normal,No Drought
,,,,0,2014,9,2014-09-01,2480657B11503231198633,Normal,No Drought
,,,,0,2014,10,2014-10-01,2480657B11503231198633,Normal,No Drought
,,,,0,2014,11,2014-11-01,2480657B11503231198633,Normal,No Drought
,,,,0,2014,12,2014-12-01,2480657B11503231198633,Normal,No Drought
,,,,0,2015,1,2015-01-01,2480657B11503231198633,Normal,No Drought
,,,,0,2015,2,2015-02-01,2480657B11503231198633,Normal,No Drought
,,,,0,2015,3,2015-03-01,2480657B11503231198633,Normal,No Drought
,,,,0,2015,4,2015-04-01,2480657B11503231198633,Normal,No Drought
,,,,0,2015,5,2015-05-01,2480657B11503231198633,Normal,No Drought
,,,,0,2015,6,2015-06-01,2480657B11503231198633,Normal,No Drought
